       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 761 1775] | [ 799 1775] | [ 765 1811] | [ 803 1811]
         1 | [ 715 1775] | [ 753 1775] | [ 717 1809] | [ 756 1811]
         2 | [ 669 1775] | [ 707 1775] | [ 671 1810] | [ 710 1810]
         3 | [ 623 1775] | [ 662 1775] | [ 625 1810] | [ 663 1810]
         4 | [ 577 1776] | [ 616 1775] | [ 578 1810] | [ 617 1810]
         5 | [ 532 1775] | [ 570 1775] | [ 531 1810] | [ 570 1810]
         6 | [ 486 1775] | [ 524 1775] | [ 485 1810] | [ 524 1809]
         7 | [ 440 1775] | [ 478 1775] | [ 439 1810] | [ 477 1810]
         8 | [ 394 1775] | [ 432 1775] | [ 392 1810] | [ 431 1809]
         9 | [ 350 1774] | [ 386 1774] | [ 346 1810] | [ 383 1810]
         0 | [ 304 1774] | [ 341 1775] | [ 299 1810] | [ 337 1810]
         - | [ 258 1774] | [ 295 1774] | [ 253 1809] | [ 290 1810]
         = | [ 212 1774] | [ 249 1774] | [ 206 1809] | [ 245 1809]
    DELETE | [ 142 1776] | [ 203 1774] | [ 137 1809] | [ 199 1808]
       TAB | [ 734 1734] | [ 795 1735] | [ 737 1768] | [ 798 1769]
         Q | [ 689 1734] | [ 727 1734] | [ 692 1768] | [ 730 1768]
         W | [ 643 1735] | [ 681 1733] | [ 646 1768] | [ 684 1768]
         R | [ 554 1735] | [ 592 1734] | [ 555 1768] | [ 593 1767]
         T | [ 509 1735] | [ 547 1734] | [ 509 1768] | [ 547 1768]
         Y | [ 464 1735] | [ 502 1734] | [ 464 1768] | [ 501 1768]
         U | [ 420 1734] | [ 457 1734] | [ 418 1768] | [ 456 1767]
         I | [ 375 1733] | [ 412 1734] | [ 373 1768] | [ 411 1766]
         O | [ 331 1733] | [ 368 1734] | [ 327 1768] | [ 364 1768]
         P | [ 285 1734] | [ 323 1733] | [ 282 1768] | [ 320 1766]
         [ | [ 242 1733] | [ 278 1734] | [ 236 1767] | [ 274 1767]
         ] | [ 197 1733] | [ 233 1733] | [ 190 1766] | [ 228 1767]
         \ | [ 152 1733] | [ 188 1733] | [ 145 1767] | [ 183 1767]
         G | [ 499 1695] | [ 536 1695] | [ 499 1728] | [ 536 1727]
         H | [ 455 1695] | [ 492 1695] | [ 455 1728] | [ 491 1727]
    RETURN | [ 158 1696] | [ 228 1694] | [ 153 1727] | [ 224 1726]
         E | [ 600 1733] | [ 638 1734] | [ 600 1767] | [ 637 1768]
         F | [ 543 1695] | [ 582 1695] | [ 543 1727] | [ 581 1727]
         ' | [ 237 1694] | [ 274 1694] | [ 232 1726] | [ 268 1727]
 CAPS_LOCK | [ 720 1693] | [ 789 1693] | [ 724 1727] | [ 794 1727]
         A | [ 675 1695] | [ 713 1694] | [ 678 1727] | [ 715 1727]
         S | [ 630 1695] | [ 668 1694] | [ 633 1727] | [ 670 1727]
         D | [ 587 1695] | [ 623 1693] | [ 587 1726] | [ 625 1727]
         J | [ 411 1694] | [ 448 1694] | [ 410 1727] | [ 447 1726]
         K | [ 367 1695] | [ 404 1694] | [ 365 1727] | [ 403 1726]
         ; | [ 281 1693] | [ 318 1695] | [ 276 1726] | [ 313 1727]
         C | [ 565 1658] | [ 601 1656] | [ 566 1688] | [ 604 1687]
         V | [ 522 1658] | [ 559 1657] | [ 522 1688] | [ 559 1688]
         B | [ 478 1658] | [ 515 1657] | [ 478 1688] | [ 515 1687]
         L | [ 325 1693] | [ 361 1694] | [ 321 1727] | [ 357 1727]
         N | [ 436 1657] | [ 472 1657] | [ 435 1689] | [ 472 1688]
     SHFT1 | [ 695 1660] | [ 780 1657] | [ 702 1687] | [ 787 1685]
         X | [ 607 1658] | [ 644 1656] | [ 609 1689] | [ 646 1688]
     SHFT2 | [ 168 1657] | [ 256 1658] | [ 159 1686] | [ 251 1689]
         Z | [ 651 1657] | [ 688 1657] | [ 654 1689] | [ 690 1688]
         M | [ 393 1658] | [ 430 1656] | [ 392 1688] | [ 429 1687]
         , | [ 348 1657] | [ 385 1656] | [ 346 1688] | [ 383 1688]
        FN | [ 744 1619] | [ 777 1617] | [ 751 1650] | [ 783 1649]
      CMD1 | [ 607 1616] | [ 654 1616] | [ 608 1651] | [ 654 1652]
         / | [ 262 1658] | [ 300 1657] | [ 259 1689] | [ 296 1688]
         . | [ 306 1657] | [ 343 1657] | [ 304 1689] | [ 340 1688]
      CTRL | [ 700 1616] | [ 736 1615] | [ 703 1651] | [ 740 1651]
      ALT1 | [ 659 1615] | [ 695 1616] | [ 661 1651] | [ 697 1651]
     SPACE | [ 396 1620] | [ 595 1616] | [ 397 1649] | [ 600 1647]
    ARROWS | [ 217 1615] | [ 252 1615] | [ 210 1651] | [ 246 1651]
      CMD2 | [ 342 1616] | [ 389 1616] | [ 339 1651] | [ 386 1651]
      ALT2 | [ 302 1615] | [ 338 1616] | [ 297 1651] | [ 333 1651]
