       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 818 1756] | [ 856 1756] | [ 822 1793] | [ 860 1793]
         1 | [ 771 1756] | [ 808 1755] | [ 774 1792] | [ 812 1792]
         2 | [ 724 1755] | [ 762 1755] | [ 727 1792] | [ 764 1792]
         3 | [ 677 1755] | [ 714 1754] | [ 680 1792] | [ 717 1791]
         4 | [ 630 1754] | [ 668 1754] | [ 632 1791] | [ 669 1791]
         5 | [ 584 1753] | [ 622 1754] | [ 583 1789] | [ 621 1791]
         6 | [ 538 1752] | [ 575 1754] | [ 535 1788] | [ 573 1790]
         7 | [ 489 1753] | [ 527 1752] | [ 489 1789] | [ 527 1789]
         8 | [ 444 1751] | [ 481 1752] | [ 441 1788] | [ 479 1789]
         9 | [ 396 1751] | [ 434 1751] | [ 394 1788] | [ 432 1788]
         0 | [ 350 1750] | [ 387 1750] | [ 346 1787] | [ 385 1787]
         - | [ 302 1750] | [ 341 1751] | [ 299 1787] | [ 337 1787]
         = | [ 256 1749] | [ 294 1750] | [ 251 1785] | [ 289 1787]
    DELETE | [ 185 1749] | [ 247 1749] | [ 182 1786] | [ 242 1786]
       TAB | [ 791 1711] | [ 852 1712] | [ 795 1747] | [ 855 1747]
         Q | [ 745 1710] | [ 781 1710] | [ 748 1746] | [ 785 1745]
         W | [ 698 1711] | [ 736 1710] | [ 701 1746] | [ 738 1745]
         E | [ 652 1710] | [ 690 1710] | [ 654 1745] | [ 691 1745]
         R | [ 606 1710] | [ 643 1709] | [ 608 1745] | [ 644 1745]
         T | [ 560 1709] | [ 597 1708] | [ 561 1744] | [ 598 1744]
         Y | [ 514 1708] | [ 551 1708] | [ 514 1743] | [ 552 1742]
         U | [ 467 1709] | [ 505 1707] | [ 467 1743] | [ 505 1742]
         I | [ 423 1706] | [ 460 1708] | [ 420 1742] | [ 457 1743]
         P | [ 331 1705] | [ 367 1705] | [ 327 1741] | [ 365 1741]
         [ | [ 284 1705] | [ 322 1706] | [ 280 1740] | [ 317 1741]
         ] | [ 239 1704] | [ 276 1705] | [ 234 1740] | [ 270 1741]
         \ | [ 192 1704] | [ 230 1704] | [ 187 1739] | [ 224 1740]
 CAPS_LOCK | [ 776 1668] | [ 847 1668] | [ 779 1702] | [ 850 1702]
         A | [ 730 1668] | [ 767 1667] | [ 734 1702] | [ 770 1701]
         S | [ 685 1667] | [ 721 1666] | [ 687 1701] | [ 724 1700]
         G | [ 549 1665] | [ 586 1665] | [ 550 1700] | [ 586 1699]
         H | [ 505 1664] | [ 541 1665] | [ 503 1699] | [ 539 1700]
         J | [ 460 1663] | [ 496 1665] | [ 457 1698] | [ 493 1699]
         K | [ 414 1663] | [ 450 1664] | [ 411 1697] | [ 448 1698]
         ' | [ 279 1661] | [ 315 1662] | [ 274 1696] | [ 310 1697]
    RETURN | [ 198 1662] | [ 269 1661] | [ 194 1695] | [ 266 1695]
     SHFT1 | [ 749 1629] | [ 839 1625] | [ 754 1659] | [ 846 1659]
        FN | [ 802 1580] | [ 838 1580] | [ 805 1617] | [ 841 1618]
         B | [ 527 1624] | [ 563 1623] | [ 528 1657] | [ 564 1656]
         M | [ 440 1621] | [ 475 1622] | [ 436 1654] | [ 472 1656]
         , | [ 393 1622] | [ 429 1621] | [ 392 1655] | [ 428 1655]
         N | [ 483 1622] | [ 518 1622] | [ 482 1656] | [ 519 1655]
         Z | [ 705 1626] | [ 742 1625] | [ 707 1658] | [ 744 1658]
         V | [ 571 1625] | [ 607 1623] | [ 573 1657] | [ 609 1656]
         D | [ 640 1666] | [ 676 1666] | [ 642 1701] | [ 677 1701]
         F | [ 594 1666] | [ 630 1665] | [ 595 1700] | [ 632 1700]
     SPACE | [ 439 1580] | [ 649 1577] | [ 439 1614] | [ 653 1614]
      CTRL | [ 759 1579] | [ 794 1580] | [ 760 1616] | [ 796 1618]
      ALT1 | [ 714 1579] | [ 749 1579] | [ 717 1617] | [ 753 1616]
         C | [ 616 1625] | [ 652 1624] | [ 618 1658] | [ 653 1658]
         X | [ 660 1626] | [ 696 1624] | [ 662 1658] | [ 699 1657]
      CMD1 | [ 659 1579] | [ 705 1578] | [ 661 1616] | [ 708 1616]
      CMD2 | [ 386 1576] | [ 432 1575] | [ 384 1614] | [ 431 1613]
     SHFT2 | [ 203 1624] | [ 295 1619] | [ 202 1653] | [ 294 1652]
         O | [ 376 1706] | [ 414 1707] | [ 374 1742] | [ 411 1742]
         / | [ 306 1620] | [ 341 1620] | [ 302 1654] | [ 338 1654]
         ; | [ 325 1661] | [ 360 1663] | [ 319 1696] | [ 356 1697]
         L | [ 368 1663] | [ 405 1663] | [ 365 1696] | [ 401 1698]
    ARROWS | [ 256 1573] | [ 291 1574] | [ 251 1612] | [ 285 1613]
         . | [ 349 1621] | [ 386 1621] | [ 348 1655] | [ 384 1653]
      ALT2 | [ 344 1574] | [ 379 1576] | [ 339 1612] | [ 375 1613]
