       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 929 1781] | [ 975 1781] | [ 935 1831] | [ 982 1830]
         1 | [ 874 1783] | [ 921 1781] | [ 881 1832] | [ 927 1830]
         2 | [ 820 1783] | [ 868 1782] | [ 826 1832] | [ 872 1831]
         3 | [ 766 1783] | [ 813 1782] | [ 771 1833] | [ 818 1831]
         4 | [ 714 1782] | [ 760 1783] | [ 715 1832] | [ 762 1833]
         5 | [ 659 1783] | [ 706 1784] | [ 659 1831] | [ 707 1833]
         6 | [ 605 1783] | [ 652 1784] | [ 605 1833] | [ 653 1833]
         7 | [ 549 1785] | [ 598 1785] | [ 550 1834] | [ 597 1834]
         8 | [ 495 1785] | [ 543 1785] | [ 495 1834] | [ 543 1834]
         9 | [ 442 1784] | [ 489 1786] | [ 439 1834] | [ 487 1835]
         0 | [ 387 1785] | [ 434 1785] | [ 384 1835] | [ 432 1835]
         - | [ 331 1786] | [ 380 1787] | [ 328 1835] | [ 377 1836]
         = | [ 277 1786] | [ 325 1786] | [ 273 1836] | [ 320 1837]
    DELETE | [ 194 1787] | [ 270 1787] | [ 190 1837] | [ 265 1837]
       TAB | [ 894 1728] | [ 967 1726] | [ 901 1775] | [ 974 1773]
         Q | [ 841 1728] | [ 887 1726] | [ 847 1775] | [ 893 1775]
         W | [ 788 1728] | [ 835 1727] | [ 792 1775] | [ 839 1775]
         T | [ 630 1728] | [ 676 1729] | [ 630 1776] | [ 676 1777]
         Y | [ 576 1729] | [ 623 1730] | [ 576 1776] | [ 623 1777]
         U | [ 523 1729] | [ 569 1729] | [ 522 1777] | [ 568 1778]
         I | [ 469 1729] | [ 516 1730] | [ 468 1778] | [ 515 1778]
         P | [ 362 1730] | [ 409 1731] | [ 358 1777] | [ 407 1778]
         [ | [ 307 1731] | [ 355 1731] | [ 304 1778] | [ 352 1779]
         ] | [ 253 1731] | [ 301 1731] | [ 250 1779] | [ 298 1779]
         \ | [ 200 1731] | [ 247 1732] | [ 195 1779] | [ 242 1780]
 CAPS_LOCK | [ 875 1674] | [ 959 1673] | [ 880 1720] | [ 966 1719]
         G | [ 615 1675] | [ 661 1677] | [ 615 1722] | [ 660 1723]
         H | [ 563 1675] | [ 608 1676] | [ 562 1723] | [ 608 1723]
         J | [ 509 1676] | [ 555 1676] | [ 508 1722] | [ 555 1723]
         K | [ 457 1676] | [ 503 1677] | [ 455 1723] | [ 501 1724]
    RETURN | [ 204 1678] | [ 291 1677] | [ 200 1724] | [ 287 1725]
         B | [ 585 1626] | [ 631 1624] | [ 588 1670] | [ 634 1668]
         N | [ 535 1624] | [ 580 1624] | [ 534 1669] | [ 580 1670]
         M | [ 482 1625] | [ 528 1624] | [ 483 1671] | [ 529 1669]
         ' | [ 298 1677] | [ 345 1678] | [ 295 1724] | [ 341 1724]
         O | [ 415 1730] | [ 462 1730] | [ 414 1779] | [ 461 1778]
     SHFT2 | [ 208 1629] | [ 320 1625] | [ 206 1672] | [ 319 1669]
         ; | [ 351 1677] | [ 397 1677] | [ 348 1724] | [ 395 1724]
         L | [ 403 1677] | [ 450 1677] | [ 401 1723] | [ 449 1723]
         / | [ 326 1626] | [ 372 1625] | [ 325 1672] | [ 372 1669]
         , | [ 431 1625] | [ 477 1625] | [ 429 1670] | [ 475 1671]
         . | [ 378 1626] | [ 423 1624] | [ 378 1672] | [ 424 1670]
    ARROWS | [ 272 1572] | [ 309 1574] | [ 266 1614] | [ 303 1616]
         A | [ 822 1676] | [ 868 1673] | [ 828 1721] | [ 874 1719]
         E | [ 735 1729] | [ 781 1727] | [ 739 1776] | [ 785 1776]
         S | [ 770 1676] | [ 816 1674] | [ 775 1722] | [ 820 1721]
         R | [ 682 1729] | [ 729 1728] | [ 684 1776] | [ 732 1775]
         F | [ 667 1675] | [ 713 1676] | [ 667 1720] | [ 714 1722]
     SHFT1 | [ 843 1623] | [ 952 1622] | [ 850 1669] | [ 959 1666]
         Z | [ 792 1624] | [ 837 1623] | [ 797 1669] | [ 842 1667]
     SPACE | [ 485 1575] | [ 722 1569] | [ 489 1616] | [ 730 1612]
         D | [ 718 1676] | [ 763 1674] | [ 722 1722] | [ 768 1721]
        FN | [ 901 1566] | [ 945 1567] | [ 906 1617] | [ 950 1617]
         V | [ 637 1625] | [ 682 1623] | [ 639 1669] | [ 686 1668]
      CTRL | [ 849 1567] | [ 895 1567] | [ 855 1617] | [ 900 1617]
         C | [ 688 1625] | [ 735 1624] | [ 692 1669] | [ 738 1668]
         X | [ 740 1624] | [ 785 1623] | [ 744 1669] | [ 789 1669]
      ALT1 | [ 799 1567] | [ 844 1567] | [ 803 1616] | [ 849 1617]
      CMD2 | [ 446 1566] | [ 479 1568] | [ 450 1618] | [ 476 1618]
      CMD1 | [ 733 1567] | [ 791 1566] | [ 738 1617] | [ 796 1615]
      ALT2 | [ 379 1566] | [ 425 1566] | [ 377 1617] | [ 422 1617]
